strategy,run,pid,condition,whichrobot,timesec,success,expTime,c4flag,matfile
2,3,8989,3,2,151,1,161.14,1,../../simdata-nr=3/alpha_t/FreezeTime/00003/8989/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,3,8989,4,0,224,0,11.83,1,../../simdata-nr=3/alpha_t/FreezeTime/00003/8989/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,4,7667,1,0,210.5,0,205.14,0,../../simdata-nr=3/alpha_t/FreezeTime/00004/7667/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,4,7667,2,2,36.5,1,61.519,0,../../simdata-nr=3/alpha_t/FreezeTime/00004/7667/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,4,7667,3,0,148,0,142.57,0,../../simdata-nr=3/alpha_t/FreezeTime/00004/7667/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,4,7667,4,0,50.5,0,40.524,0,../../simdata-nr=3/alpha_t/FreezeTime/00004/7667/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,4,8004,1,2,47,1,162.52,1,../../simdata-nr=3/alpha_t/FreezeTime/00004/8004/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,4,8004,2,0,137.5,0,132.04,1,../../simdata-nr=3/alpha_t/FreezeTime/00004/8004/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,4,8004,3,0,68,0,62.607,1,../../simdata-nr=3/alpha_t/FreezeTime/00004/8004/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,4,8004,4,0,126,0,20.645,1,../../simdata-nr=3/alpha_t/FreezeTime/00004/8004/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,4,8431,1,0,135,0,129.99,0,../../simdata-nr=3/alpha_t/FreezeTime/00004/8431/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,4,8431,2,0,44.5,0,39.059,0,../../simdata-nr=3/alpha_t/FreezeTime/00004/8431/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,4,8431,3,0,131,0,138.04,0,../../simdata-nr=3/alpha_t/FreezeTime/00004/8431/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,4,8431,4,0,49.5,0,39.542,0,../../simdata-nr=3/alpha_t/FreezeTime/00004/8431/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,5,2276,1,0,180.5,0,175.29,1,../../simdata-nr=3/alpha_t/FreezeTime/00005/2276/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,5,2276,2,0,43.5,0,52.36,1,../../simdata-nr=3/alpha_t/FreezeTime/00005/2276/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,5,2276,3,0,76,0,70.952,1,../../simdata-nr=3/alpha_t/FreezeTime/00005/2276/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,5,2276,4,2,161,1,16.267,1,../../simdata-nr=3/alpha_t/FreezeTime/00005/2276/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,5,5754,1,2,23.5,1,108.89,0,../../simdata-nr=3/alpha_t/FreezeTime/00005/5754/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,5,5754,2,0,36,0,30.516,0,../../simdata-nr=3/alpha_t/FreezeTime/00005/5754/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,5,5754,3,2,65.5,1,63.153,0,../../simdata-nr=3/alpha_t/FreezeTime/00005/5754/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,5,5754,4,3,32.5,1,33.394,0,../../simdata-nr=3/alpha_t/FreezeTime/00005/5754/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,5,8431,1,0,135,0,129.99,0,../../simdata-nr=3/alpha_t/FreezeTime/00005/8431/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,5,8431,2,0,44.5,0,39.059,0,../../simdata-nr=3/alpha_t/FreezeTime/00005/8431/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,5,8431,3,0,131,0,138.04,0,../../simdata-nr=3/alpha_t/FreezeTime/00005/8431/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,5,8431,4,3,34.5,1,39.542,0,../../simdata-nr=3/alpha_t/FreezeTime/00005/8431/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,6,5754,1,3,14.5,1,108.89,0,../../simdata-nr=3/alpha_t/FreezeTime/00006/5754/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,6,5754,2,0,36,0,30.516,0,../../simdata-nr=3/alpha_t/FreezeTime/00006/5754/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,6,5754,3,0,68.5,0,63.153,0,../../simdata-nr=3/alpha_t/FreezeTime/00006/5754/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,6,5754,4,0,44,0,33.394,0,../../simdata-nr=3/alpha_t/FreezeTime/00006/5754/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,6,6605,1,3,80.5,1,156.57,1,../../simdata-nr=3/alpha_t/FreezeTime/00006/6605/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,6,6605,2,3,12.5,1,45.881,1,../../simdata-nr=3/alpha_t/FreezeTime/00006/6605/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,6,6605,3,0,48.5,0,68.863,1,../../simdata-nr=3/alpha_t/FreezeTime/00006/6605/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,6,6605,4,0,169,0,160.76,1,../../simdata-nr=3/alpha_t/FreezeTime/00006/6605/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,6,8521,1,2,61,1,231.75,0,../../simdata-nr=3/alpha_t/FreezeTime/00006/8521/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,6,8521,2,2,136.5,1,153.7,0,../../simdata-nr=3/alpha_t/FreezeTime/00006/8521/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,6,8521,3,0,117,0,111.83,0,../../simdata-nr=3/alpha_t/FreezeTime/00006/8521/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,6,8521,4,0,97.5,0,83.497,0,../../simdata-nr=3/alpha_t/FreezeTime/00006/8521/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,7,1600,1,2,14,1,163.25,0,../../simdata-nr=3/alpha_t/FreezeTime/00007/1600/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,7,1600,2,0,50,0,45.193,0,../../simdata-nr=3/alpha_t/FreezeTime/00007/1600/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,7,1600,3,2,37,1,49.757,0,../../simdata-nr=3/alpha_t/FreezeTime/00007/1600/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,7,1600,4,0,33.5,0,24.596,0,../../simdata-nr=3/alpha_t/FreezeTime/00007/1600/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,7,2241,1,2,38,1,229.69,0,../../simdata-nr=3/alpha_t/FreezeTime/00007/2241/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,7,2241,2,0,48.5,0,43.006,0,../../simdata-nr=3/alpha_t/FreezeTime/00007/2241/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,7,2241,3,2,11,1,66.821,0,../../simdata-nr=3/alpha_t/FreezeTime/00007/2241/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,7,2241,4,0,26.5,0,18.399,0,../../simdata-nr=3/alpha_t/FreezeTime/00007/2241/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,7,4105,1,2,232.5,1,275.99,1,../../simdata-nr=3/alpha_t/FreezeTime/00007/4105/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,7,4105,2,0,59.5,0,55.966,1,../../simdata-nr=3/alpha_t/FreezeTime/00007/4105/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,7,4105,3,3,11,1,48.229,1,../../simdata-nr=3/alpha_t/FreezeTime/00007/4105/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,7,4105,4,0,167,0,12.582,1,../../simdata-nr=3/alpha_t/FreezeTime/00007/4105/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,8,3907,1,3,25.5,1,278.96,1,../../simdata-nr=3/alpha_t/FreezeTime/00008/3907/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,8,3907,2,3,32,1,81.143,1,../../simdata-nr=3/alpha_t/FreezeTime/00008/3907/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,8,3907,3,0,54,0,48.94,1,../../simdata-nr=3/alpha_t/FreezeTime/00008/3907/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,8,3907,4,0,120.5,0,12.064,1,../../simdata-nr=3/alpha_t/FreezeTime/00008/3907/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,8,5834,1,0,197,0,191.51,1,../../simdata-nr=3/alpha_t/FreezeTime/00008/5834/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,8,5834,2,0,69,0,63.765,1,../../simdata-nr=3/alpha_t/FreezeTime/00008/5834/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,8,5834,3,3,10.5,1,83.388,1,../../simdata-nr=3/alpha_t/FreezeTime/00008/5834/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,8,5834,4,0,157.5,0,47.019,1,../../simdata-nr=3/alpha_t/FreezeTime/00008/5834/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,8,8989,1,3,144,1,425.11,1,../../simdata-nr=3/alpha_t/FreezeTime/00008/8989/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,8,8989,2,0,156.5,0,151.39,1,../../simdata-nr=3/alpha_t/FreezeTime/00008/8989/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,8,8989,3,0,166.5,0,161.14,1,../../simdata-nr=3/alpha_t/FreezeTime/00008/8989/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,8,8989,4,0,224,2,11.83,1,../../simdata-nr=3/alpha_t/FreezeTime/00008/8989/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,9,3088,1,2,99,1,181.31,1,../../simdata-nr=3/alpha_t/FreezeTime/00009/3088/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,9,3088,2,0,30,0,31.37,1,../../simdata-nr=3/alpha_t/FreezeTime/00009/3088/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,9,3088,3,3,29.5,1,153.38,1,../../simdata-nr=3/alpha_t/FreezeTime/00009/3088/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,9,3088,4,0,102.5,0,7.412,1,../../simdata-nr=3/alpha_t/FreezeTime/00009/3088/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,9,3907,1,0,284,0,278.96,1,../../simdata-nr=3/alpha_t/FreezeTime/00009/3907/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,9,3907,2,2,11,1,81.143,1,../../simdata-nr=3/alpha_t/FreezeTime/00009/3907/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,9,3907,3,0,54,0,48.94,1,../../simdata-nr=3/alpha_t/FreezeTime/00009/3907/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,9,3907,4,0,120.5,0,12.064,1,../../simdata-nr=3/alpha_t/FreezeTime/00009/3907/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,9,7623,1,3,263.5,1,268.79,1,../../simdata-nr=3/alpha_t/FreezeTime/00009/7623/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,9,7623,2,3,7.5,1,64.163,1,../../simdata-nr=3/alpha_t/FreezeTime/00009/7623/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,9,7623,3,0,59.5,0,54.231,1,../../simdata-nr=3/alpha_t/FreezeTime/00009/7623/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,9,7623,4,0,171,0,10.046,1,../../simdata-nr=3/alpha_t/FreezeTime/00009/7623/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,10,2276,1,2,67,1,175.29,1,../../simdata-nr=3/alpha_t/FreezeTime/00010/2276/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,10,2276,2,0,43.5,0,52.36,1,../../simdata-nr=3/alpha_t/FreezeTime/00010/2276/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,10,2276,3,0,76,0,70.952,1,../../simdata-nr=3/alpha_t/FreezeTime/00010/2276/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,10,2276,4,2,24,1,16.267,1,../../simdata-nr=3/alpha_t/FreezeTime/00010/2276/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,10,4399,1,0,219.5,0,214.21,1,../../simdata-nr=3/alpha_t/FreezeTime/00010/4399/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,10,4399,2,0,51.5,0,46.374,1,../../simdata-nr=3/alpha_t/FreezeTime/00010/4399/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,10,4399,3,0,55,0,49.501,1,../../simdata-nr=3/alpha_t/FreezeTime/00010/4399/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,10,4399,4,0,188,0,25.826,1,../../simdata-nr=3/alpha_t/FreezeTime/00010/4399/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,10,8989,1,2,116,1,425.11,1,../../simdata-nr=3/alpha_t/FreezeTime/00010/8989/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,10,8989,2,0,156.5,0,151.39,1,../../simdata-nr=3/alpha_t/FreezeTime/00010/8989/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,10,8989,3,0,166.5,0,161.14,1,../../simdata-nr=3/alpha_t/FreezeTime/00010/8989/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,10,8989,4,0,224,0,11.83,1,../../simdata-nr=3/alpha_t/FreezeTime/00010/8989/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,11,4774,1,1,112,1,253.6,0,../../simdata-nr=3/alpha_t/FreezeTime/00011/4774/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,11,4774,2,0,44,0,56.349,0,../../simdata-nr=3/alpha_t/FreezeTime/00011/4774/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,11,4774,3,0,67.5,0,79.836,0,../../simdata-nr=3/alpha_t/FreezeTime/00011/4774/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,11,4774,4,0,35,0,25.697,0,../../simdata-nr=3/alpha_t/FreezeTime/00011/4774/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,11,8004,1,3,93.5,1,162.52,1,../../simdata-nr=3/alpha_t/FreezeTime/00011/8004/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,11,8004,2,0,137.5,0,132.04,1,../../simdata-nr=3/alpha_t/FreezeTime/00011/8004/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,11,8004,3,0,68,0,62.607,1,../../simdata-nr=3/alpha_t/FreezeTime/00011/8004/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,11,8004,4,2,26.5,1,20.645,1,../../simdata-nr=3/alpha_t/FreezeTime/00011/8004/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,11,8414,1,3,79,1,199.13,1,../../simdata-nr=3/alpha_t/FreezeTime/00011/8414/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,11,8414,2,3,8.5,1,32.526,1,../../simdata-nr=3/alpha_t/FreezeTime/00011/8414/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,11,8414,3,0,71,0,65.974,1,../../simdata-nr=3/alpha_t/FreezeTime/00011/8414/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,11,8414,4,0,130.5,0,12.906,1,../../simdata-nr=3/alpha_t/FreezeTime/00011/8414/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,12,1181,1,0,150.5,0,145.7,0,../../simdata-nr=3/alpha_t/FreezeTime/00012/1181/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,12,1181,2,0,67,0,61.832,0,../../simdata-nr=3/alpha_t/FreezeTime/00012/1181/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,12,1181,3,2,55,1,78.593,0,../../simdata-nr=3/alpha_t/FreezeTime/00012/1181/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,12,1181,4,0,40,0,30.482,0,../../simdata-nr=3/alpha_t/FreezeTime/00012/1181/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,12,8431,1,0,135,0,129.99,0,../../simdata-nr=3/alpha_t/FreezeTime/00012/8431/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,12,8431,2,0,44.5,0,39.059,0,../../simdata-nr=3/alpha_t/FreezeTime/00012/8431/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,12,8431,3,0,131,0,138.04,0,../../simdata-nr=3/alpha_t/FreezeTime/00012/8431/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,12,8431,4,0,49.5,0,39.542,0,../../simdata-nr=3/alpha_t/FreezeTime/00012/8431/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,12,8521,1,3,15,1,231.75,0,../../simdata-nr=3/alpha_t/FreezeTime/00012/8521/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,12,8521,2,3,12,1,153.7,0,../../simdata-nr=3/alpha_t/FreezeTime/00012/8521/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,12,8521,3,0,117,0,111.83,0,../../simdata-nr=3/alpha_t/FreezeTime/00012/8521/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,12,8521,4,3,27,1,83.497,0,../../simdata-nr=3/alpha_t/FreezeTime/00012/8521/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,13,1181,1,0,150.5,0,145.7,0,../../simdata-nr=3/alpha_t/FreezeTime/00013/1181/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,13,1181,2,0,67,0,61.832,0,../../simdata-nr=3/alpha_t/FreezeTime/00013/1181/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,13,1181,3,3,13,1,78.593,0,../../simdata-nr=3/alpha_t/FreezeTime/00013/1181/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,13,1181,4,0,40,0,30.482,0,../../simdata-nr=3/alpha_t/FreezeTime/00013/1181/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,13,1418,1,3,15.5,1,236.77,0,../../simdata-nr=3/alpha_t/FreezeTime/00013/1418/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,13,1418,2,3,12.5,1,79.532,0,../../simdata-nr=3/alpha_t/FreezeTime/00013/1418/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,13,1418,3,3,273,1,275.09,0,../../simdata-nr=3/alpha_t/FreezeTime/00013/1418/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,13,1418,4,0,81,0,67.384,0,../../simdata-nr=3/alpha_t/FreezeTime/00013/1418/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,13,8864,1,3,58,1,294.51,1,../../simdata-nr=3/alpha_t/FreezeTime/00013/8864/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,13,8864,2,0,56.5,0,51.151,1,../../simdata-nr=3/alpha_t/FreezeTime/00013/8864/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,13,8864,3,0,43,0,37.675,1,../../simdata-nr=3/alpha_t/FreezeTime/00013/8864/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,13,8864,4,0,133,0,27.719,1,../../simdata-nr=3/alpha_t/FreezeTime/00013/8864/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,14,1870,1,3,18.5,1,223.74,1,../../simdata-nr=3/alpha_t/FreezeTime/00014/1870/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,14,1870,2,0,68.5,0,63.257,1,../../simdata-nr=3/alpha_t/FreezeTime/00014/1870/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,14,1870,3,0,147,2,154.28,1,../../simdata-nr=3/alpha_t/FreezeTime/00014/1870/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,14,1870,4,0,180,0,16.458,1,../../simdata-nr=3/alpha_t/FreezeTime/00014/1870/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,14,4774,1,1,112,1,253.6,0,../../simdata-nr=3/alpha_t/FreezeTime/00014/4774/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,14,4774,2,0,44,0,56.349,0,../../simdata-nr=3/alpha_t/FreezeTime/00014/4774/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,14,4774,3,0,67.5,0,79.836,0,../../simdata-nr=3/alpha_t/FreezeTime/00014/4774/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,14,4774,4,0,35,0,25.697,0,../../simdata-nr=3/alpha_t/FreezeTime/00014/4774/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,14,8414,1,3,19.5,1,199.13,1,../../simdata-nr=3/alpha_t/FreezeTime/00014/8414/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,14,8414,2,0,37.5,0,32.526,1,../../simdata-nr=3/alpha_t/FreezeTime/00014/8414/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,14,8414,3,0,71,0,65.974,1,../../simdata-nr=3/alpha_t/FreezeTime/00014/8414/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,14,8414,4,0,130.5,0,12.906,1,../../simdata-nr=3/alpha_t/FreezeTime/00014/8414/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,15,1251,1,0,206.5,0,212.55,0,../../simdata-nr=3/alpha_t/FreezeTime/00015/1251/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,15,1251,2,0,55,0,71.126,0,../../simdata-nr=3/alpha_t/FreezeTime/00015/1251/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,15,1251,3,3,16.5,1,76.031,0,../../simdata-nr=3/alpha_t/FreezeTime/00015/1251/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,15,1251,4,3,58.5,1,55.286,0,../../simdata-nr=3/alpha_t/FreezeTime/00015/1251/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,15,1418,1,2,183.5,1,236.77,0,../../simdata-nr=3/alpha_t/FreezeTime/00015/1418/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,15,1418,2,3,11.5,1,79.532,0,../../simdata-nr=3/alpha_t/FreezeTime/00015/1418/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,15,1418,3,3,209,1,275.09,0,../../simdata-nr=3/alpha_t/FreezeTime/00015/1418/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,15,1418,4,0,81,0,67.384,0,../../simdata-nr=3/alpha_t/FreezeTime/00015/1418/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,15,6400,1,2,158,1,173.4,0,../../simdata-nr=3/alpha_t/FreezeTime/00015/6400/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,15,6400,2,0,57,0,89.609,0,../../simdata-nr=3/alpha_t/FreezeTime/00015/6400/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,15,6400,3,3,27,1,171.83,0,../../simdata-nr=3/alpha_t/FreezeTime/00015/6400/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,15,6400,4,0,58,0,46.471,0,../../simdata-nr=3/alpha_t/FreezeTime/00015/6400/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,16,4774,1,1,112,1,253.6,0,../../simdata-nr=3/alpha_t/FreezeTime/00016/4774/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,16,4774,2,0,44,0,56.349,0,../../simdata-nr=3/alpha_t/FreezeTime/00016/4774/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,16,4774,3,0,67.5,0,79.836,0,../../simdata-nr=3/alpha_t/FreezeTime/00016/4774/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,16,4774,4,0,35,0,25.697,0,../../simdata-nr=3/alpha_t/FreezeTime/00016/4774/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,16,8431,1,0,135,0,129.99,0,../../simdata-nr=3/alpha_t/FreezeTime/00016/8431/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,16,8431,2,0,44.5,0,39.059,0,../../simdata-nr=3/alpha_t/FreezeTime/00016/8431/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,16,8431,3,0,131,0,138.04,0,../../simdata-nr=3/alpha_t/FreezeTime/00016/8431/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,16,8431,4,0,49.5,0,39.542,0,../../simdata-nr=3/alpha_t/FreezeTime/00016/8431/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,16,8989,1,2,20.5,1,425.11,1,../../simdata-nr=3/alpha_t/FreezeTime/00016/8989/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,16,8989,2,0,156.5,0,151.39,1,../../simdata-nr=3/alpha_t/FreezeTime/00016/8989/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,16,8989,3,0,166.5,0,161.14,1,../../simdata-nr=3/alpha_t/FreezeTime/00016/8989/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,16,8989,4,0,224,0,11.83,1,../../simdata-nr=3/alpha_t/FreezeTime/00016/8989/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,17,3472,1,3,96.5,1,144.01,0,../../simdata-nr=3/alpha_t/FreezeTime/00017/3472/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,17,3472,2,0,41,0,47.274,0,../../simdata-nr=3/alpha_t/FreezeTime/00017/3472/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,17,3472,3,0,103,0,113.31,0,../../simdata-nr=3/alpha_t/FreezeTime/00017/3472/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,17,3472,4,0,59.5,0,48.932,0,../../simdata-nr=3/alpha_t/FreezeTime/00017/3472/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,17,4774,1,1,112,1,253.6,0,../../simdata-nr=3/alpha_t/FreezeTime/00017/4774/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,17,4774,2,0,44,0,56.349,0,../../simdata-nr=3/alpha_t/FreezeTime/00017/4774/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,17,4774,3,0,67.5,0,79.836,0,../../simdata-nr=3/alpha_t/FreezeTime/00017/4774/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,17,4774,4,0,35,0,25.697,0,../../simdata-nr=3/alpha_t/FreezeTime/00017/4774/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
2,17,5834,1,3,9.5,1,191.51,1,../../simdata-nr=3/alpha_t/FreezeTime/00017/5834/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
2,17,5834,2,3,20,1,63.765,1,../../simdata-nr=3/alpha_t/FreezeTime/00017/5834/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
2,17,5834,3,3,8.5,1,83.388,1,../../simdata-nr=3/alpha_t/FreezeTime/00017/5834/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
2,17,5834,4,0,157.5,0,47.019,1,../../simdata-nr=3/alpha_t/FreezeTime/00017/5834/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
