strategy,run,pid,condition,succesfulrobot,timesec,succcess,expTime
4,95,1181,3,3,15.5,1,78.593
4,95,1181,4,0,40,0,30.482
4,95,5754,1,3,74,1,95.3436123348018
4,95,5754,2,2,8,1,30.516
4,95,5754,3,0,68.5,0,63.153
4,95,5754,4,3,30,1,33.394
4,95,7194,1,3,10,1,97.9162995594714
4,95,7194,2,2,8.5,1,52.19
4,95,7194,3,0,76,0,70.545
4,95,7194,4,2,10,1,35.919
4,96,1181,1,0,150.5,0,127.775330396476
4,96,1181,2,0,67,0,61.832
4,96,1181,3,0,62.5,0,78.593
4,96,1181,4,0,40,0,30.482
4,96,3088,1,2,87,1,159.149779735683
4,96,3088,2,0,30,0,31.37
4,96,3088,3,2,38.5,1,153.38
4,96,3088,4,0,102.5,0,7.412
4,96,8989,1,2,229,1,373.95154185022
4,96,8989,2,0,156.5,0,151.39
4,96,8989,3,0,166.5,0,161.14
4,96,8989,4,0,224,0,11.83
4,97,1870,1,2,40.5,1,196.533039647577
4,97,1870,2,0,68.5,0,63.257
4,97,1870,3,0,147,0,154.28
4,97,1870,4,0,180,0,16.458
4,97,2241,1,2,11.5,1,201.775330396476
4,97,2241,2,0,48.5,0,43.006
4,97,2241,3,0,72,0,66.821
4,97,2241,4,0,26.5,0,18.399
4,97,5834,1,0,197,0,168.136563876652
4,97,5834,2,0,69,0,63.765
4,97,5834,3,0,88.5,0,83.388
4,97,5834,4,0,157.5,0,47.019
4,98,1870,1,2,96.5,1,196.533039647577
4,98,1870,2,0,68.5,0,63.257
4,98,1870,3,0,147,0,154.28
4,98,1870,4,3,16.5,1,16.458
4,98,2652,1,3,73,1,280.039647577092
4,98,2652,2,0,23,0,30.292
4,98,2652,3,2,10.5,1,153.93
4,98,2652,4,0,130.5,0,5.48
4,98,5754,1,3,16,1,95.3436123348018
4,98,5754,2,0,36,0,30.516
4,98,5754,3,0,68.5,0,63.153
4,98,5754,4,0,44,0,33.394
4,99,1418,1,2,91.5,1,208.013215859031
4,99,1418,2,0,85,0,79.532
4,99,1418,3,3,260,1,275.09
4,99,1418,4,0,81,0,67.384
4,99,3472,1,3,17,1,126.286343612335
4,99,3472,2,0,41,0,47.274
4,99,3472,3,0,103,0,113.31
4,99,3472,4,3,9,1,48.932
4,99,3907,1,3,59,1,245.185022026432
4,99,3907,2,0,86,0,81.143
4,99,3907,3,0,54,0,48.94
4,99,3907,4,0,120.5,0,12.064
5,1,1251,1,2,10,1,186.674008810573
5,1,1251,2,0,55,0,71.126
5,1,1251,3,3,12.5,1,76.031
5,1,1251,4,2,49,1,55.286
5,1,3472,1,0,149.5,0,126.286343612335
5,1,3472,2,0,41,0,47.274
5,1,3472,3,0,103,0,113.31
5,1,3472,4,0,59.5,0,48.932
5,1,8431,1,2,82,1,113.933920704846
5,1,8431,2,0,44.5,0,39.059
5,1,8431,3,0,131,0,138.04
5,1,8431,4,0,49.5,0,39.542
5,2,2241,1,3,43,1,201.775330396476
5,2,2241,2,3,15.5,1,43.006
5,2,2241,3,2,9,1,66.821
5,2,2241,4,0,26.5,0,18.399
5,2,3472,1,3,110,1,126.286343612335
5,2,3472,2,0,41,0,47.274
5,2,3472,3,0,103,0,113.31
5,2,3472,4,3,9.5,1,48.932
5,2,8521,1,3,19.5,1,203.590308370044
5,2,8521,2,0,159,0,153.7
5,2,8521,3,3,44.5,1,111.83
5,2,8521,4,3,24,1,83.497
5,3,1870,1,2,158.5,1,196.533039647577
5,3,1870,2,0,68.5,0,63.257
5,3,1870,3,3,21,1,154.28
5,3,1870,4,0,180,0,16.458
5,3,7042,1,0,168.5,0,175.599118942731
5,3,7042,2,3,39,1,160.44
5,3,7042,3,0,114,0,108.78
5,3,7042,4,0,67,0,55.058
5,3,7194,1,2,20,1,97.9162995594714
5,3,7194,2,0,57.5,0,52.19
5,3,7194,3,0,76,0,70.545
5,3,7194,4,0,45.5,0,35.919
5,4,5834,1,2,21.5,1,168.136563876652
5,4,5834,2,0,69,0,63.765
5,4,5834,3,2,18,1,83.388
5,4,5834,4,0,157.5,0,47.019
5,4,6605,1,3,125.5,1,137.352422907489
5,4,6605,2,0,49,0,45.881
5,4,6605,3,0,48.5,0,68.863
5,4,6605,4,0,169,0,160.76
5,4,8414,1,2,8.5,1,174.850220264317
5,4,8414,2,0,37.5,0,32.526
5,4,8414,3,0,71,0,65.974
5,4,8414,4,0,130.5,0,12.906
5,5,2276,1,2,20,1,153.845814977974
5,5,2276,2,0,43.5,0,52.36
5,5,2276,3,0,76,0,70.952
5,5,2276,4,2,25.5,1,16.267
5,5,6801,1,0,162.5,0,139
5,5,6801,2,0,45,0,40.664
5,5,6801,3,3,8,1,61.086
5,5,6801,4,2,53,1,128.55
5,5,8431,1,0,135,0,113.933920704846
5,5,8431,2,0,44.5,0,39.059
5,5,8431,3,2,59,1,138.04
5,5,8431,4,0,49.5,0,39.542
5,6,1600,1,3,33,1,143.237885462555
5,6,1600,2,3,16,1,45.193
5,6,1600,3,2,11.5,1,49.757
5,6,1600,4,0,33.5,0,24.596
5,6,3907,1,3,231,1,245.185022026432
5,6,3907,2,2,32.5,1,81.143
5,6,3907,3,0,54,0,48.94
5,6,3907,4,0,120.5,0,12.064
5,6,7667,1,2,152,1,180.145374449339
5,6,7667,2,2,41,1,61.519
5,6,7667,3,0,148,0,142.57
5,6,7667,4,0,50.5,0,40.524
5,7,1870,1,2,134.5,1,196.533039647577
5,7,1870,2,0,68.5,0,63.257
5,7,1870,3,0,147,0,154.28
5,7,1870,4,2,126.5,1,16.458
5,7,5754,1,3,14,1,95.3436123348018
5,7,5754,2,0,36,0,30.516
5,7,5754,3,2,55.5,1,63.153
5,7,5754,4,2,28,1,33.394
5,7,6400,1,0,178.5,0,152.180616740088
5,7,6400,2,2,53.5,1,89.609
5,7,6400,3,0,177,0,171.83
5,7,6400,4,0,58,0,46.471
5,8,3907,1,0,284,2,245.185022026432
5,8,3907,2,3,34.5,1,81.143
5,8,3907,3,0,54,0,48.94
5,8,3907,4,0,120.5,0,12.064
5,8,4774,1,3,12,1,222.84140969163
5,8,4774,2,0,44,0,56.349
5,8,4774,3,0,67.5,0,79.836
5,8,4774,4,0,35,0,25.697
5,8,5754,1,0,114,0,95.3436123348018
5,8,5754,2,0,36,0,30.516
5,8,5754,3,2,58,1,63.153
5,8,5754,4,3,30.5,1,33.394
5,9,1418,1,2,12,1,208.013215859031
5,9,1418,2,0,85,0,79.532
5,9,1418,3,3,107.5,1,275.09
5,9,1418,4,0,81,0,67.384
5,9,3907,1,2,105,1,245.185022026432
5,9,3907,2,0,86,0,81.143
5,9,3907,3,0,54,0,48.94
5,9,3907,4,0,120.5,0,12.064
5,9,8414,1,0,203.5,0,174.850220264317
5,9,8414,2,0,37.5,0,32.526
5,9,8414,3,0,71,0,65.974
5,9,8414,4,0,130.5,0,12.906
5,10,2241,1,0,229,0,201.775330396476
5,10,2241,2,0,48.5,0,43.006
5,10,2241,3,0,72,0,66.821
5,10,2241,4,0,26.5,0,18.399
5,10,5834,1,2,178.5,1,168.136563876652
5,10,5834,2,2,13,1,63.765
5,10,5834,3,3,7,1,83.388
5,10,5834,4,0,157.5,0,47.019
5,10,7623,1,3,36.5,1,236.224669603524
5,10,7623,2,3,23,1,64.163
5,10,7623,3,3,22.5,1,54.231
5,10,7623,4,0,171,0,10.046
5,11,2652,1,2,170.5,1,280.039647577092
5,11,2652,2,0,23,0,30.292
5,11,2652,3,0,159,0,153.93
5,11,2652,4,0,130.5,0,5.48
5,11,7042,1,0,168.5,0,175.599118942731
5,11,7042,2,0,165.5,0,160.44
5,11,7042,3,0,114,0,108.78
5,11,7042,4,3,16,1,55.058
5,11,8414,1,3,171.5,1,174.850220264317
5,11,8414,2,2,14.5,1,32.526
5,11,8414,3,0,71,0,65.974
5,11,8414,4,0,130.5,0,12.906
5,12,4774,1,2,22,1,222.84140969163
5,12,4774,2,0,44,0,56.349
5,12,4774,3,0,67.5,0,79.836
5,12,4774,4,0,35,0,25.697
5,12,6605,1,3,65.5,1,137.352422907489
5,12,6605,2,3,11.5,1,45.881
5,12,6605,3,0,48.5,0,68.863
5,12,6605,4,0,169,2,160.76
5,12,7194,1,3,96.5,1,97.9162995594714
5,12,7194,2,3,48,1,52.19
5,12,7194,3,0,76,0,70.545
5,12,7194,4,3,34,1,35.919
5,13,1181,1,3,30.5,1,127.775330396476
5,13,1181,2,3,25,1,61.832
5,13,1181,3,3,23.5,1,78.593
5,13,1181,4,0,40,0,30.482
5,13,2241,1,2,12.5,1,201.775330396476
5,13,2241,2,0,48.5,0,43.006
5,13,2241,3,0,72,0,66.821
5,13,2241,4,0,26.5,0,18.399
5,13,8004,1,3,56,1,142.594713656388
5,13,8004,2,2,122,1,132.04
5,13,8004,3,0,68,0,62.607
5,13,8004,4,2,25.5,1,20.645
5,14,6605,1,2,40,1,137.352422907489
5,14,6605,2,0,49,0,45.881
5,14,6605,3,3,46,1,68.863
5,14,6605,4,0,169,0,160.76
5,14,6801,1,0,162.5,0,139
5,14,6801,2,0,45,0,40.664
5,14,6801,3,0,65,0,61.086
5,14,6801,4,2,14,1,128.55
5,14,7194,1,0,115.5,0,97.9162995594714
5,14,7194,2,2,33,1,52.19
5,14,7194,3,0,76,0,70.545
5,14,7194,4,3,23,1,35.919
5,15,1181,1,0,150.5,0,127.775330396476
5,15,1181,2,0,67,0,61.832
5,15,1181,3,0,62.5,0,78.593
5,15,1181,4,0,40,0,30.482
5,15,1600,1,2,33.5,1,143.237885462555
5,15,1600,2,0,50,0,45.193
5,15,1600,3,3,51.5,1,49.757
5,15,1600,4,0,33.5,0,24.596
5,15,8989,1,0,421,0,373.95154185022
5,15,8989,2,0,156.5,0,151.39
5,15,8989,3,0,166.5,0,161.14
5,15,8989,4,2,142.5,1,11.83
5,16,4105,1,2,107.5,1,242.568281938326
5,16,4105,2,0,59.5,0,55.966
5,16,4105,3,2,23.5,1,48.229
5,16,4105,4,0,167,0,12.582
5,16,8414,1,3,29,1,174.850220264317
5,16,8414,2,3,10.5,1,32.526
5,16,8414,3,0,71,0,65.974
5,16,8414,4,0,130.5,0,12.906
5,16,8989,1,3,7.5,1,373.95154185022
5,16,8989,2,2,83,1,151.39
5,16,8989,3,2,152.5,1,161.14
5,16,8989,4,2,102.5,1,11.83
5,17,2276,1,3,12,1,153.845814977974
5,17,2276,2,0,43.5,0,52.36
5,17,2276,3,0,76,0,70.952
5,17,2276,4,3,12,1,16.267
5,17,4774,1,1,112,1,222.84140969163
5,17,4774,2,0,44,0,56.349
5,17,4774,3,0,67.5,0,79.836
5,17,4774,4,3,33.5,1,25.697
5,17,7623,1,3,15,1,236.224669603524
5,17,7623,2,0,69.5,0,64.163
5,17,7623,3,0,59.5,0,54.231
5,17,7623,4,0,171,0,10.046
5,18,1418,1,3,10,1,208.013215859031
5,18,1418,2,0,85,0,79.532
5,18,1418,3,3,34.5,1,275.09
5,18,1418,4,2,13,1,67.384
5,18,3472,1,0,149.5,0,126.286343612335
5,18,3472,2,0,41,0,47.274
5,18,3472,3,0,103,0,113.31
5,18,3472,4,3,10,1,48.932
5,18,8431,1,0,135,0,113.933920704846
5,18,8431,2,0,44.5,0,39.059
5,18,8431,3,0,131,0,138.04
5,18,8431,4,0,49.5,0,39.542
5,19,7623,1,0,273,0,236.224669603524
5,19,7623,2,0,69.5,0,64.163
5,19,7623,3,3,6,1,54.231
5,19,7623,4,0,171,0,10.046
5,19,8004,1,2,9.5,1,142.594713656388
5,19,8004,2,0,137.5,0,132.04
5,19,8004,3,0,68,0,62.607
5,19,8004,4,0,126,0,20.645
5,19,8431,1,0,135,0,113.933920704846
5,19,8431,2,0,44.5,0,39.059
5,19,8431,3,0,131,0,138.04
5,19,8431,4,0,49.5,0,39.542
5,20,1251,1,3,94,1,186.674008810573
5,20,1251,2,0,55,0,71.126
5,20,1251,3,3,12,1,76.031
5,20,1251,4,0,66,0,55.286
5,20,8414,1,3,51.5,1,174.850220264317
5,20,8414,2,0,37.5,0,32.526
5,20,8414,3,0,71,0,65.974
5,20,8414,4,0,130.5,0,12.906
5,20,8431,1,0,135,0,113.933920704846
5,20,8431,2,0,44.5,0,39.059
5,20,8431,3,0,131,0,138.04
5,20,8431,4,0,49.5,0,39.542
5,21,1870,1,2,105.5,1,196.533039647577
5,21,1870,2,3,37,1,63.257
5,21,1870,3,3,135.5,1,154.28
5,21,1870,4,3,54.5,1,16.458
5,21,8414,1,2,10,1,174.850220264317
5,21,8414,2,0,37.5,0,32.526
5,21,8414,3,0,71,0,65.974
5,21,8414,4,3,108.5,1,12.906
5,21,8521,1,3,14.5,1,203.590308370044
5,21,8521,2,3,14.5,1,153.7
5,21,8521,3,3,48,1,111.83
5,21,8521,4,2,6,1,83.497
5,22,3472,1,2,27,1,126.286343612335
5,22,3472,2,0,41,0,47.274
5,22,3472,3,0,103,0,113.31
5,22,3472,4,2,24,1,48.932
5,22,4774,1,3,8.5,1,222.84140969163
5,22,4774,2,0,44,0,56.349
5,22,4774,3,0,67.5,0,79.836
5,22,4774,4,2,27.5,1,25.697
5,22,7194,1,2,96.5,1,97.9162995594714
5,22,7194,2,2,25.5,1,52.19
5,22,7194,3,0,76,0,70.545
5,22,7194,4,3,37.5,1,35.919
5,23,1600,1,3,23.5,1,143.237885462555
5,23,1600,2,0,50,0,45.193
5,23,1600,3,0,55,0,49.757
5,23,1600,4,0,33.5,0,24.596
5,23,1870,1,2,112,1,196.533039647577
5,23,1870,2,0,68.5,0,63.257
5,23,1870,3,0,147,0,154.28
5,23,1870,4,0,180,0,16.458
5,23,8431,1,0,135,0,113.933920704846
5,23,8431,2,2,18.5,1,39.059
5,23,8431,3,0,131,0,138.04
5,23,8431,4,0,49.5,0,39.542
5,24,1181,1,0,150.5,0,127.775330396476
5,24,1181,2,0,67,0,61.832
5,24,1181,3,0,62.5,0,78.593
5,24,1181,4,0,40,0,30.482
5,24,7623,1,2,7.5,1,236.224669603524
5,24,7623,2,0,69.5,0,64.163
5,24,7623,3,3,13.5,1,54.231
5,24,7623,4,0,171,0,10.046
5,24,8004,1,3,16.5,1,142.594713656388
5,24,8004,2,0,137.5,0,132.04
5,24,8004,3,2,10.5,1,62.607
5,24,8004,4,0,126,2,20.645
5,25,1600,1,3,133.5,1,143.237885462555
5,25,1600,2,3,14.5,1,45.193
5,25,1600,3,3,21.5,1,49.757
5,25,1600,4,0,33.5,0,24.596
5,25,5834,1,2,22.5,1,168.136563876652
5,25,5834,2,0,69,0,63.765
5,25,5834,3,0,88.5,0,83.388
5,25,5834,4,2,129,1,47.019
5,25,8989,1,0,421,0,373.95154185022
5,25,8989,2,0,156.5,0,151.39
5,25,8989,3,0,166.5,0,161.14
5,25,8989,4,2,83.5,1,11.83
5,26,1181,1,0,150.5,0,127.775330396476
5,26,1181,2,0,67,0,61.832
5,26,1181,3,3,30,1,78.593
5,26,1181,4,0,40,0,30.482
5,26,1418,1,2,146,1,208.013215859031
5,26,1418,2,0,85,2,79.532
5,26,1418,3,2,171.5,1,275.09
5,26,1418,4,2,13,1,67.384
5,26,8521,1,0,237,0,203.590308370044
5,26,8521,2,3,12.5,1,153.7
5,26,8521,3,0,117,0,111.83
5,26,8521,4,0,97.5,0,83.497
5,27,3088,1,0,186,0,159.149779735683
5,27,3088,2,0,30,0,31.37
5,27,3088,3,0,157.5,0,153.38
5,27,3088,4,0,102.5,0,7.412
5,27,3907,1,2,36,1,245.185022026432
5,27,3907,2,2,26,1,81.143
5,27,3907,3,0,54,0,48.94
5,27,3907,4,2,107,1,12.064
5,27,4399,1,0,219.5,0,188.136563876652
5,27,4399,2,0,51.5,0,46.374
5,27,4399,3,0,55,0,49.501
5,27,4399,4,0,188,0,25.826
5,28,3472,1,2,47.5,1,126.286343612335
5,28,3472,2,0,41,0,47.274
5,28,3472,3,0,103,0,113.31
5,28,3472,4,3,11.5,1,48.932
5,28,6605,1,3,159,1,137.352422907489
5,28,6605,2,0,49,0,45.881
5,28,6605,3,0,48.5,0,68.863
5,28,6605,4,0,169,0,160.76
5,28,7623,1,2,9,1,236.224669603524
5,28,7623,2,3,40.5,1,64.163
5,28,7623,3,0,59.5,0,54.231
5,28,7623,4,0,171,0,10.046
5,29,1181,1,3,11.5,1,127.775330396476
5,29,1181,2,0,67,0,61.832
5,29,1181,3,0,62.5,0,78.593
5,29,1181,4,0,40,0,30.482
5,29,1600,1,3,15.5,1,143.237885462555
5,29,1600,2,3,10,1,45.193
5,29,1600,3,3,33,1,49.757
5,29,1600,4,0,33.5,0,24.596
5,29,6801,1,3,28.5,1,139
5,29,6801,2,0,45,0,40.664
5,29,6801,3,0,65,0,61.086
5,29,6801,4,2,13.5,1,128.55
5,30,2241,1,0,229,0,201.775330396476
5,30,2241,2,0,48.5,0,43.006
5,30,2241,3,2,14,1,66.821
5,30,2241,4,0,26.5,0,18.399
5,30,7042,1,3,29.5,1,175.599118942731
5,30,7042,2,0,165.5,0,160.44
5,30,7042,3,2,12,1,108.78
5,30,7042,4,2,13.5,1,55.058
5,30,8521,1,3,19,1,203.590308370044
5,30,8521,2,0,159,0,153.7
5,30,8521,3,0,117,0,111.83
5,30,8521,4,0,97.5,0,83.497
5,31,1870,1,2,60,1,196.533039647577
5,31,1870,2,0,68.5,0,63.257
5,31,1870,3,3,107.5,1,154.28
5,31,1870,4,2,53,1,16.458
5,31,2652,1,2,170.5,1,280.039647577092
5,31,2652,2,0,23,0,30.292
5,31,2652,3,2,33,1,153.93
5,31,2652,4,0,130.5,0,5.48
5,31,8521,1,0,237,0,203.590308370044
5,31,8521,2,2,108.5,1,153.7
5,31,8521,3,3,66.5,1,111.83
5,31,8521,4,2,25,1,83.497
5,32,3907,1,2,11,1,245.185022026432
5,32,3907,2,0,86,0,81.143
5,32,3907,3,2,31.5,1,48.94
5,32,3907,4,0,120.5,0,12.064
5,32,6605,1,2,101.5,1,137.352422907489
5,32,6605,2,0,49,0,45.881
5,32,6605,3,0,48.5,0,68.863
5,32,6605,4,0,169,0,160.76
5,32,7623,1,2,215,1,236.224669603524
5,32,7623,2,2,11.5,1,64.163
5,32,7623,3,2,12.5,1,54.231
5,32,7623,4,0,171,0,10.046
5,33,1418,1,2,70,1,208.013215859031
5,33,1418,2,0,85,0,79.532
5,33,1418,3,0,280.5,0,275.09
5,33,1418,4,2,67.5,1,67.384
5,33,2652,1,0,324,0,280.039647577092
5,33,2652,2,0,23,0,30.292
5,33,2652,3,0,159,0,153.93
5,33,2652,4,0,130.5,0,5.48
5,33,3472,1,2,17.5,1,126.286343612335
5,33,3472,2,0,41,0,47.274
5,33,3472,3,0,103,0,113.31
5,33,3472,4,2,13,1,48.932
5,34,3088,1,2,119,1,159.149779735683
5,34,3088,2,0,30,0,31.37
5,34,3088,3,3,105.5,1,153.38
5,34,3088,4,0,102.5,0,7.412
5,34,3472,1,2,38.5,1,126.286343612335
5,34,3472,2,2,39.5,1,47.274
5,34,3472,3,2,89,1,113.31
5,34,3472,4,2,16,1,48.932
5,34,4399,1,2,74.5,1,188.136563876652
5,34,4399,2,0,51.5,0,46.374
5,34,4399,3,0,55,0,49.501
5,34,4399,4,2,95,1,25.826
5,35,5754,1,2,15.5,1,95.3436123348018
5,35,5754,2,3,21.5,1,30.516
5,35,5754,3,0,68.5,0,63.153
5,35,5754,4,2,12.5,1,33.394
5,35,8414,1,2,89,1,174.850220264317
5,35,8414,2,2,16.5,1,32.526
5,35,8414,3,0,71,0,65.974
5,35,8414,4,0,130.5,0,12.906
5,35,8521,1,3,235.5,1,203.590308370044
5,35,8521,2,2,34.5,1,153.7
5,35,8521,3,0,117,0,111.83
5,35,8521,4,2,10.5,1,83.497
5,36,2276,1,0,180.5,0,153.845814977974
5,36,2276,2,0,43.5,0,52.36
5,36,2276,3,0,76,0,70.952
5,36,2276,4,3,12.5,1,16.267
5,36,5834,1,2,19.5,1,168.136563876652
5,36,5834,2,3,51.5,1,63.765
5,36,5834,3,3,10.5,1,83.388
5,36,5834,4,0,157.5,0,47.019
5,36,7623,1,2,13.5,1,236.224669603524
5,36,7623,2,0,69.5,0,64.163
5,36,7623,3,0,59.5,0,54.231
5,36,7623,4,0,171,0,10.046
5,37,1251,1,3,22,1,186.674008810573
5,37,1251,2,0,55,0,71.126
5,37,1251,3,3,22,1,76.031
5,37,1251,4,0,66,0,55.286
5,37,4105,1,2,89.5,1,242.568281938326
5,37,4105,2,0,59.5,0,55.966
5,37,4105,3,0,52,0,48.229
5,37,4105,4,3,75.5,1,12.582
5,37,6400,1,3,12.5,1,152.180616740088
5,37,6400,2,3,26.5,1,89.609
5,37,6400,3,3,56.5,1,171.83
5,37,6400,4,0,58,0,46.471
5,38,4105,1,2,41.5,1,242.568281938326
5,38,4105,2,2,38.5,1,55.966
5,38,4105,3,0,52,0,48.229
5,38,4105,4,0,167,0,12.582
5,38,7667,1,2,26.5,1,180.145374449339
5,38,7667,2,3,9.5,1,61.519
5,38,7667,3,0,148,0,142.57
5,38,7667,4,0,50.5,0,40.524
5,38,8414,1,2,9.5,1,174.850220264317
5,38,8414,2,0,37.5,0,32.526
5,38,8414,3,0,71,0,65.974
5,38,8414,4,2,84.5,1,12.906
5,39,6801,1,3,12.5,1,139
5,39,6801,2,0,45,0,40.664
5,39,6801,3,3,7,1,61.086
5,39,6801,4,2,20,1,128.55
5,39,7042,1,0,168.5,0,175.599118942731
5,39,7042,2,0,165.5,0,160.44
5,39,7042,3,2,7.5,1,108.78
5,39,7042,4,2,36.5,1,55.058
5,39,7194,1,3,55.5,1,97.9162995594714
5,39,7194,2,2,9,1,52.19
5,39,7194,3,0,76,0,70.545
5,39,7194,4,0,45.5,0,35.919
5,40,3088,1,0,186,0,159.149779735683
5,40,3088,2,0,30,0,31.37
5,40,3088,3,3,8.5,1,153.38
5,40,3088,4,0,102.5,0,7.412
5,40,6801,1,2,22,1,139
5,40,6801,2,2,24.5,1,40.664
5,40,6801,3,3,17.5,1,61.086
5,40,6801,4,0,142.5,0,128.55
5,40,7623,1,0,273,0,236.224669603524
5,40,7623,2,0,69.5,0,64.163
5,40,7623,3,0,59.5,0,54.231
5,40,7623,4,2,131,1,10.046
5,41,6605,1,0,162,0,137.352422907489
5,41,6605,2,3,8,1,45.881
5,41,6605,3,0,48.5,0,68.863
5,41,6605,4,0,169,0,160.76
5,41,6801,1,2,14.5,1,139
5,41,6801,2,0,45,0,40.664
5,41,6801,3,0,65,0,61.086
5,41,6801,4,2,86,1,128.55
5,41,8521,1,2,10.5,1,203.590308370044
5,41,8521,2,3,9,1,153.7
5,41,8521,3,0,117,0,111.83
5,41,8521,4,2,50,1,83.497
5,42,5754,1,2,15,1,95.3436123348018
5,42,5754,2,3,21,1,30.516
5,42,5754,3,3,27.5,1,63.153
5,42,5754,4,0,44,0,33.394
5,42,6400,1,0,178.5,0,152.180616740088
5,42,6400,2,0,57,0,89.609
5,42,6400,3,3,87.5,1,171.83
5,42,6400,4,2,11,1,46.471
5,42,8004,1,2,13.5,1,142.594713656388
5,42,8004,2,0,137.5,0,132.04
5,42,8004,3,3,17.5,1,62.607
5,42,8004,4,0,126,0,20.645
5,43,1870,1,2,9,1,196.533039647577
5,43,1870,2,0,68.5,0,63.257
5,43,1870,3,0,147,0,154.28
5,43,1870,4,0,180,0,16.458
5,43,6801,1,2,133,1,139
5,43,6801,2,0,45,0,40.664
5,43,6801,3,0,65,0,61.086
5,43,6801,4,3,14,1,128.55
5,43,8989,1,3,67.5,1,373.95154185022
5,43,8989,2,0,156.5,0,151.39
5,43,8989,3,0,166.5,0,161.14
5,43,8989,4,0,224,0,11.83
5,44,4399,1,3,13,1,188.136563876652
5,44,4399,2,0,51.5,0,46.374
5,44,4399,3,0,55,0,49.501
5,44,4399,4,0,188,0,25.826
5,44,8004,1,2,9.5,1,142.594713656388
5,44,8004,2,0,137.5,0,132.04
5,44,8004,3,0,68,0,62.607
5,44,8004,4,2,18.5,1,20.645
5,44,8864,1,2,284.5,1,258.885462555066
5,44,8864,2,0,56.5,0,51.151
5,44,8864,3,0,43,0,37.675
5,44,8864,4,0,133,0,27.719
5,45,4399,1,3,32,1,188.136563876652
5,45,4399,2,0,51.5,0,46.374
5,45,4399,3,0,55,0,49.501
5,45,4399,4,0,188,0,25.826
5,45,5834,1,0,197,0,168.136563876652
5,45,5834,2,3,6.5,1,63.765
5,45,5834,3,3,14.5,1,83.388
5,45,5834,4,0,157.5,0,47.019
5,45,7042,1,3,24,1,175.599118942731
5,45,7042,2,0,165.5,0,160.44
5,45,7042,3,3,34.5,1,108.78
5,45,7042,4,0,67,0,55.058
5,46,3472,1,2,11,1,126.286343612335
5,46,3472,2,0,41,0,47.274
5,46,3472,3,0,103,0,113.31
5,46,3472,4,3,15.5,1,48.932
5,46,3907,1,3,15,1,245.185022026432
5,46,3907,2,0,86,0,81.143
5,46,3907,3,0,54,0,48.94
5,46,3907,4,3,64,1,12.064
5,46,4774,1,1,112,1,222.84140969163
5,46,4774,2,0,44,0,56.349
5,46,4774,3,0,67.5,0,79.836
5,46,4774,4,0,35,0,25.697
5,47,1251,1,3,17.5,1,186.674008810573
5,47,1251,2,0,55,0,71.126
5,47,1251,3,3,22.5,1,76.031
5,47,1251,4,0,66,0,55.286
5,47,8414,1,2,16.5,1,174.850220264317
5,47,8414,2,0,37.5,0,32.526
5,47,8414,3,0,71,0,65.974
5,47,8414,4,0,130.5,0,12.906
5,47,8431,1,0,135,0,113.933920704846
5,47,8431,2,0,44.5,0,39.059
5,47,8431,3,0,131,0,138.04
5,47,8431,4,3,16.5,1,39.542
5,48,6605,1,3,24,1,137.352422907489
5,48,6605,2,3,18,1,45.881
5,48,6605,3,0,48.5,0,68.863
5,48,6605,4,0,169,0,160.76
5,48,7042,1,3,26.5,1,175.599118942731
5,48,7042,2,2,117.5,1,160.44
5,48,7042,3,2,19,1,108.78
5,48,7042,4,2,27.5,1,55.058
5,48,8431,1,0,135,0,113.933920704846
5,48,8431,2,3,44,1,39.059
5,48,8431,3,3,24,1,138.04
5,48,8431,4,2,14,1,39.542
5,49,1181,1,3,121.5,1,127.775330396476
5,49,1181,2,3,45,1,61.832
5,49,1181,3,0,62.5,0,78.593
5,49,1181,4,0,40,0,30.482
5,49,1251,1,0,206.5,0,186.674008810573
5,49,1251,2,0,55,0,71.126
5,49,1251,3,0,81.5,0,76.031
5,49,1251,4,2,9.5,1,55.286
5,49,6801,1,0,162.5,0,139
5,49,6801,2,0,45,0,40.664
5,49,6801,3,3,17,1,61.086
5,49,6801,4,0,142.5,0,128.55
5,50,1600,1,2,13,1,143.237885462555
5,50,1600,2,2,21,1,45.193
5,50,1600,3,0,55,0,49.757
5,50,1600,4,0,33.5,0,24.596
5,50,2241,1,3,143.5,1,201.775330396476
5,50,2241,2,3,18.5,1,43.006
5,50,2241,3,3,31.5,1,66.821
5,50,2241,4,0,26.5,0,18.399
5,50,8004,1,2,25.5,1,142.594713656388
5,50,8004,2,0,137.5,0,132.04
5,50,8004,3,3,47,1,62.607
5,50,8004,4,0,126,0,20.645
5,51,1418,1,3,185,1,208.013215859031
5,51,1418,2,0,85,0,79.532
5,51,1418,3,0,280.5,0,275.09
5,51,1418,4,0,81,0,67.384
5,51,4105,1,3,129.5,1,242.568281938326
5,51,4105,2,0,59.5,0,55.966
5,51,4105,3,0,52,0,48.229
5,51,4105,4,2,117.5,1,12.582
5,51,7042,1,2,67,1,175.599118942731
5,51,7042,2,0,165.5,0,160.44
5,51,7042,3,2,77,1,108.78
5,51,7042,4,0,67,0,55.058
5,52,2276,1,0,180.5,0,153.845814977974
5,52,2276,2,0,43.5,0,52.36
5,52,2276,3,0,76,0,70.952
5,52,2276,4,3,23.5,1,16.267
5,52,7042,1,2,96.5,1,175.599118942731
5,52,7042,2,2,146,1,160.44
