strategy,run,pid,condition,whichrobot,timesec,success,expTime,c4flag
4,51,1870,4,2,159.5,1,16.458,1
4,51,8431,1,0,135,0,129.99,0
4,51,8431,2,0,44.5,0,39.059,0
4,51,8431,3,0,131,0,138.04,0
4,51,8431,4,2,22,1,39.542,0
4,52,4774,1,1,112,1,253.6,0
4,52,4774,2,0,44,0,56.349,0
4,52,4774,3,0,67.5,0,79.836,0
4,52,4774,4,0,35,0,25.697,0
4,52,6801,1,0,162.5,0,158.44,0
4,52,6801,2,0,45,0,40.664,0
4,52,6801,3,2,65,1,61.086,0
4,52,6801,4,0,142.5,0,128.55,0
4,52,7194,1,0,115.5,0,111.81,0
4,52,7194,2,2,9,1,52.19,0
4,52,7194,3,0,76,0,70.545,0
4,52,7194,4,2,9.5,1,35.919,0
4,53,1418,1,0,238.5,0,236.77,0
4,53,1418,2,0,85,0,79.532,0
4,53,1418,3,0,280.5,0,275.09,0
4,53,1418,4,2,8,1,67.384,0
4,53,6605,1,2,91,1,156.57,1
4,53,6605,2,0,49,0,45.881,1
4,53,6605,3,0,48.5,0,68.863,1
4,53,6605,4,0,169,0,160.76,1
4,53,7667,1,0,210.5,2,205.14,0
4,53,7667,2,2,26,1,61.519,0
4,53,7667,3,0,148,0,142.57,0
4,53,7667,4,0,50.5,0,40.524,0
4,54,2241,1,2,78.5,1,229.69,0
4,54,2241,2,0,48.5,0,43.006,0
4,54,2241,3,0,72,0,66.821,0
4,54,2241,4,0,26.5,0,18.399,0
4,54,3088,1,2,95.5,1,181.31,1
4,54,3088,2,0,30,0,31.37,1
4,54,3088,3,0,157.5,0,153.38,1
4,54,3088,4,0,102.5,0,7.412,1
4,54,7623,1,0,273,0,268.79,1
4,54,7623,2,0,69.5,0,64.163,1
4,54,7623,3,0,59.5,0,54.231,1
4,54,7623,4,0,171,0,10.046,1
4,55,8004,1,2,9.5,1,162.52,1
4,55,8004,2,0,137.5,0,132.04,1
4,55,8004,3,0,68,0,62.607,1
4,55,8004,4,0,126,0,20.645,1
4,55,8431,1,0,135,0,129.99,0
4,55,8431,2,0,44.5,0,39.059,0
4,55,8431,3,0,131,0,138.04,0
4,55,8431,4,2,10,1,39.542,0
4,55,8521,1,2,13,1,231.75,0
4,55,8521,2,2,26.5,1,153.7,0
4,55,8521,3,0,117,0,111.83,0
4,55,8521,4,0,97.5,0,83.497,0
4,56,2652,1,2,181,1,318.52,1
4,56,2652,2,0,23,0,30.292,1
4,56,2652,3,0,159,0,153.93,1
4,56,2652,4,0,130.5,0,5.48,1
4,56,4774,1,1,112,1,253.6,0
4,56,4774,2,0,44,0,56.349,0
4,56,4774,3,0,67.5,0,79.836,0
4,56,4774,4,0,35,0,25.697,0
4,56,5754,1,2,41,1,108.89,0
4,56,5754,2,2,8.5,1,30.516,0
4,56,5754,3,0,68.5,0,63.153,0
4,56,5754,4,2,9,1,33.394,0
4,57,4105,1,0,281,0,275.99,1
4,57,4105,2,0,59.5,0,55.966,1
4,57,4105,3,0,52,0,48.229,1
4,57,4105,4,0,167,0,12.582,1
4,57,6400,1,2,140,1,173.4,0
4,57,6400,2,0,57,0,89.609,0
4,57,6400,3,0,177,0,171.83,0
4,57,6400,4,0,58,0,46.471,0
4,57,6801,1,2,130,1,158.44,0
4,57,6801,2,0,45,0,40.664,0
4,57,6801,3,0,65,0,61.086,0
4,57,6801,4,0,142.5,0,128.55,0
4,58,1181,1,0,150.5,0,145.7,0
4,58,1181,2,0,67,0,61.832,0
4,58,1181,3,0,62.5,0,78.593,0
4,58,1181,4,0,40,0,30.482,0
4,58,1600,1,0,168.5,0,163.25,0
4,58,1600,2,0,50,0,45.193,0
4,58,1600,3,0,55,0,49.757,0
4,58,1600,4,0,33.5,0,24.596,0
4,58,5834,1,0,197,0,191.51,1
4,58,5834,2,2,30.5,1,63.765,1
4,58,5834,3,0,88.5,0,83.388,1
4,58,5834,4,2,87.5,1,47.019,1
4,59,1251,1,2,54,1,212.55,0
4,59,1251,2,0,55,0,71.126,0
4,59,1251,3,0,81.5,0,76.031,0
4,59,1251,4,0,66,0,55.286,0
4,59,1870,1,2,157,1,223.74,1
4,59,1870,2,0,68.5,0,63.257,1
4,59,1870,3,0,147,0,154.28,1
4,59,1870,4,0,180,0,16.458,1
4,59,7667,1,0,210.5,0,205.14,0
4,59,7667,2,0,67,0,61.519,0
4,59,7667,3,0,148,0,142.57,0
4,59,7667,4,2,9,1,40.524,0
4,60,2276,1,0,180.5,2,175.29,1
4,60,2276,2,0,43.5,0,52.36,1
4,60,2276,3,0,76,0,70.952,1
4,60,2276,4,0,164.5,0,16.267,1
4,60,4105,1,2,94.5,1,275.99,1
4,60,4105,2,0,59.5,0,55.966,1
4,60,4105,3,0,52,0,48.229,1
4,60,4105,4,0,167,0,12.582,1
4,60,4774,1,1,112,1,253.6,0
4,60,4774,2,0,44,0,56.349,0
4,60,4774,3,0,67.5,0,79.836,0
4,60,4774,4,0,35,0,25.697,0
4,61,1418,1,0,238.5,0,236.77,0
4,61,1418,2,0,85,0,79.532,0
4,61,1418,3,0,280.5,0,275.09,0
4,61,1418,4,2,31,1,67.384,0
4,61,3907,1,2,35.5,1,278.96,1
4,61,3907,2,0,86,0,81.143,1
4,61,3907,3,0,54,0,48.94,1
4,61,3907,4,0,120.5,0,12.064,1
4,61,7194,1,2,103,1,111.81,0
4,61,7194,2,2,8.5,1,52.19,0
4,61,7194,3,0,76,0,70.545,0
4,61,7194,4,0,45.5,0,35.919,0
4,62,4105,1,0,281,0,275.99,1
4,62,4105,2,0,59.5,0,55.966,1
4,62,4105,3,0,52,0,48.229,1
4,62,4105,4,0,167,0,12.582,1
4,62,4774,1,2,94.5,1,253.6,0
4,62,4774,2,0,44,0,56.349,0
4,62,4774,3,0,67.5,0,79.836,0
4,62,4774,4,0,35,0,25.697,0
4,62,8431,1,0,135,0,129.99,0
4,62,8431,2,0,44.5,0,39.059,0
4,62,8431,3,0,131,0,138.04,0
4,62,8431,4,0,49.5,0,39.542,0
4,63,1870,1,0,229,0,223.74,1
4,63,1870,2,0,68.5,0,63.257,1
4,63,1870,3,0,147,0,154.28,1
4,63,1870,4,0,180,0,16.458,1
4,63,8431,1,0,135,0,129.99,0
4,63,8431,2,0,44.5,0,39.059,0
4,63,8431,3,0,131,0,138.04,0
4,63,8431,4,0,49.5,0,39.542,0
4,63,8989,1,2,200,1,425.11,1
4,63,8989,2,0,156.5,0,151.39,1
4,63,8989,3,0,166.5,0,161.14,1
4,63,8989,4,0,224,0,11.83,1
4,64,5754,1,0,114,0,108.89,0
4,64,5754,2,0,36,0,30.516,0
4,64,5754,3,0,68.5,0,63.153,0
4,64,5754,4,0,44,0,33.394,0
4,64,8414,1,0,203.5,0,199.13,1
4,64,8414,2,2,31,1,32.526,1
4,64,8414,3,0,71,0,65.974,1
4,64,8414,4,0,130.5,0,12.906,1
4,64,8431,1,0,135,0,129.99,0
4,64,8431,2,0,44.5,0,39.059,0
4,64,8431,3,0,131,0,138.04,0
4,64,8431,4,0,49.5,0,39.542,0
4,65,1600,1,2,144,1,163.25,0
4,65,1600,2,0,50,0,45.193,0
4,65,1600,3,0,55,0,49.757,0
4,65,1600,4,0,33.5,0,24.596,0
4,65,4399,1,2,129.5,1,214.21,1
4,65,4399,2,0,51.5,0,46.374,1
4,65,4399,3,0,55,0,49.501,1
4,65,4399,4,0,188,0,25.826,1
4,65,8431,1,0,135,0,129.99,0
4,65,8431,2,0,44.5,0,39.059,0
4,65,8431,3,0,131,0,138.04,0
4,65,8431,4,2,9,1,39.542,0
4,66,1870,1,0,229,0,223.74,1
4,66,1870,2,0,68.5,0,63.257,1
4,66,1870,3,0,147,0,154.28,1
4,66,1870,4,0,180,0,16.458,1
4,66,5754,1,2,85.5,1,108.89,0
4,66,5754,2,0,36,0,30.516,0
4,66,5754,3,0,68.5,0,63.153,0
4,66,5754,4,0,44,0,33.394,0
4,66,8521,1,2,12,1,231.75,0
4,66,8521,2,0,159,0,153.7,0
4,66,8521,3,0,117,0,111.83,0
4,66,8521,4,0,97.5,0,83.497,0
4,67,1418,1,0,238.5,0,236.77,0
4,67,1418,2,0,85,0,79.532,0
4,67,1418,3,0,280.5,0,275.09,0
4,67,1418,4,0,81,0,67.384,0
4,67,4105,1,2,143,1,275.99,1
4,67,4105,2,0,59.5,0,55.966,1
4,67,4105,3,0,52,0,48.229,1
4,67,4105,4,0,167,0,12.582,1
4,67,7667,1,2,117.5,1,205.14,0
4,67,7667,2,0,67,0,61.519,0
4,67,7667,3,0,148,0,142.57,0
4,67,7667,4,2,13.5,1,40.524,0
4,68,4774,1,2,59,1,253.6,0
4,68,4774,2,2,26,1,56.349,0
4,68,4774,3,0,67.5,0,79.836,0
4,68,4774,4,0,35,0,25.697,0
4,68,6801,1,2,83,1,158.44,0
4,68,6801,2,0,45,0,40.664,0
4,68,6801,3,2,32,1,61.086,0
4,68,6801,4,2,12,1,128.55,0
4,68,8989,1,2,346,1,425.11,1
4,68,8989,2,0,156.5,0,151.39,1
4,68,8989,3,0,166.5,0,161.14,1
4,68,8989,4,0,224,0,11.83,1
4,69,1418,1,0,238.5,0,236.77,0
4,69,1418,2,2,35.5,1,79.532,0
4,69,1418,3,0,280.5,0,275.09,0
4,69,1418,4,0,81,0,67.384,0
4,69,2241,1,2,224,1,229.69,0
4,69,2241,2,0,48.5,0,43.006,0
4,69,2241,3,0,72,0,66.821,0
4,69,2241,4,0,26.5,0,18.399,0
4,69,8521,1,0,237,0,231.75,0
4,69,8521,2,0,159,0,153.7,0
4,69,8521,3,0,117,0,111.83,0
4,69,8521,4,2,9.5,1,83.497,0
4,70,1181,1,0,150.5,0,145.7,0
4,70,1181,2,0,67,0,61.832,0
4,70,1181,3,2,48,1,78.593,0
4,70,1181,4,0,40,0,30.482,0
4,70,3907,1,2,168.5,1,278.96,1
4,70,3907,2,0,86,0,81.143,1
4,70,3907,3,0,54,0,48.94,1
4,70,3907,4,2,108.5,1,12.064,1
4,70,7042,1,0,168.5,0,199.98,0
4,70,7042,2,0,165.5,0,160.44,0
4,70,7042,3,0,114,0,108.78,0
4,70,7042,4,0,67,0,55.058,0
4,71,1251,1,0,206.5,2,212.55,0
4,71,1251,2,0,55,0,71.126,0
4,71,1251,3,0,81.5,0,76.031,0
4,71,1251,4,2,11.5,1,55.286,0
4,71,2652,1,0,324,0,318.52,1
4,71,2652,2,0,23,0,30.292,1
4,71,2652,3,0,159,0,153.93,1
4,71,2652,4,0,130.5,0,5.48,1
4,71,6400,1,0,178.5,0,173.4,0
4,71,6400,2,0,57,0,89.609,0
4,71,6400,3,0,177,0,171.83,0
4,71,6400,4,0,58,0,46.471,0
4,72,1251,1,2,119,1,212.55,0
4,72,1251,2,0,55,0,71.126,0
4,72,1251,3,0,81.5,0,76.031,0
4,72,1251,4,2,14,1,55.286,0
4,72,2241,1,2,45,1,229.69,0
4,72,2241,2,0,48.5,0,43.006,0
4,72,2241,3,0,72,0,66.821,0
4,72,2241,4,0,26.5,0,18.399,0
4,72,8431,1,0,135,0,129.99,0
4,72,8431,2,0,44.5,0,39.059,0
4,72,8431,3,0,131,0,138.04,0
4,72,8431,4,2,10,1,39.542,0
4,73,6400,1,2,38.5,1,173.4,0
4,73,6400,2,0,57,0,89.609,0
4,73,6400,3,2,139,1,171.83,0
4,73,6400,4,0,58,0,46.471,0
4,73,6605,1,2,28.5,1,156.57,1
4,73,6605,2,0,49,0,45.881,1
4,73,6605,3,0,48.5,0,68.863,1
4,73,6605,4,0,169,0,160.76,1
4,73,7042,1,2,119,1,199.98,0
4,73,7042,2,0,165.5,0,160.44,0
4,73,7042,3,0,114,0,108.78,0
4,73,7042,4,2,45.5,1,55.058,0
4,74,2241,1,0,229,0,229.69,0
4,74,2241,2,0,48.5,0,43.006,0
4,74,2241,3,0,72,0,66.821,0
4,74,2241,4,0,26.5,0,18.399,0
4,74,5834,1,2,160.5,1,191.51,1
4,74,5834,2,2,44,1,63.765,1
4,74,5834,3,0,88.5,0,83.388,1
4,74,5834,4,0,157.5,0,47.019,1
4,74,8004,1,0,163.5,0,162.52,1
4,74,8004,2,0,137.5,0,132.04,1
4,74,8004,3,2,15,1,62.607,1
4,74,8004,4,2,30.5,1,20.645,1
4,75,1600,1,0,168.5,0,163.25,0
4,75,1600,2,0,50,0,45.193,0
4,75,1600,3,0,55,0,49.757,0
4,75,1600,4,0,33.5,0,24.596,0
4,75,5754,1,2,10.5,1,108.89,0
4,75,5754,2,0,36,0,30.516,0
4,75,5754,3,0,68.5,0,63.153,0
4,75,5754,4,0,44,0,33.394,0
4,75,6400,1,0,178.5,0,173.4,0
4,75,6400,2,0,57,0,89.609,0
4,75,6400,3,2,63,1,171.83,0
4,75,6400,4,2,11.5,1,46.471,0
4,76,6605,1,0,162,0,156.57,1
4,76,6605,2,0,49,0,45.881,1
4,76,6605,3,0,48.5,0,68.863,1
4,76,6605,4,0,169,0,160.76,1
4,76,7667,1,2,92,1,205.14,0
4,76,7667,2,0,67,0,61.519,0
4,76,7667,3,0,148,0,142.57,0
4,76,7667,4,2,12,1,40.524,0
4,76,8004,1,2,10.5,1,162.52,1
4,76,8004,2,0,137.5,0,132.04,1
4,76,8004,3,2,9.5,1,62.607,1
4,76,8004,4,0,126,0,20.645,1
4,77,3088,1,2,99.5,1,181.31,1
4,77,3088,2,0,30,0,31.37,1
4,77,3088,3,2,90,1,153.38,1
4,77,3088,4,0,102.5,0,7.412,1
4,77,3907,1,0,284,0,278.96,1
4,77,3907,2,2,10,1,81.143,1
4,77,3907,3,0,54,0,48.94,1
4,77,3907,4,0,120.5,0,12.064,1
4,77,8521,1,0,237,0,231.75,0
4,77,8521,2,2,78,1,153.7,0
4,77,8521,3,2,115,1,111.83,0
4,77,8521,4,0,97.5,0,83.497,0
4,78,1600,1,0,168.5,0,163.25,0
4,78,1600,2,0,50,0,45.193,0
4,78,1600,3,2,7.5,1,49.757,0
4,78,1600,4,0,33.5,0,24.596,0
4,78,2241,1,2,6.5,1,229.69,0
4,78,2241,2,0,48.5,0,43.006,0
4,78,2241,3,2,7.5,1,66.821,0
4,78,2241,4,0,26.5,0,18.399,0
4,78,4105,1,2,67.5,1,275.99,1
4,78,4105,2,0,59.5,0,55.966,1
4,78,4105,3,0,52,0,48.229,1
4,78,4105,4,0,167,0,12.582,1
4,79,1251,1,0,206.5,0,212.55,0
4,79,1251,2,0,55,0,71.126,0
4,79,1251,3,2,57.5,1,76.031,0
4,79,1251,4,2,13.5,1,55.286,0
4,79,2276,1,0,180.5,0,175.29,1
4,79,2276,2,0,43.5,0,52.36,1
4,79,2276,3,0,76,0,70.952,1
4,79,2276,4,0,164.5,0,16.267,1
4,79,4399,1,0,219.5,0,214.21,1
4,79,4399,2,0,51.5,0,46.374,1
4,79,4399,3,0,55,0,49.501,1
4,79,4399,4,0,188,0,25.826,1
4,80,1870,1,2,74.5,1,223.74,1
4,80,1870,2,0,68.5,0,63.257,1
4,80,1870,3,0,147,0,154.28,1
4,80,1870,4,0,180,0,16.458,1
4,80,7042,1,0,168.5,0,199.98,0
4,80,7042,2,0,165.5,0,160.44,0
4,80,7042,3,2,10,1,108.78,0
4,80,7042,4,0,67,0,55.058,0
4,80,7194,1,2,90.5,1,111.81,0
4,80,7194,2,2,8.5,1,52.19,0
4,80,7194,3,0,76,0,70.545,0
4,80,7194,4,2,15.5,1,35.919,0
4,81,2276,1,2,10.5,1,175.29,1
4,81,2276,2,0,43.5,0,52.36,1
4,81,2276,3,0,76,0,70.952,1
4,81,2276,4,0,164.5,0,16.267,1
4,81,4774,1,1,112,1,253.6,0
4,81,4774,2,0,44,0,56.349,0
4,81,4774,3,0,67.5,0,79.836,0
4,81,4774,4,0,35,0,25.697,0
4,81,8989,1,2,156,1,425.11,1
4,81,8989,2,0,156.5,0,151.39,1
4,81,8989,3,0,166.5,0,161.14,1
4,81,8989,4,0,224,0,11.83,1
4,82,1251,1,0,206.5,0,212.55,0
4,82,1251,2,0,55,0,71.126,0
4,82,1251,3,0,81.5,0,76.031,0
4,82,1251,4,0,66,0,55.286,0
4,82,1418,1,0,238.5,0,236.77,0
4,82,1418,2,0,85,0,79.532,0
4,82,1418,3,0,280.5,0,275.09,0
4,82,1418,4,2,15.5,1,67.384,0
4,82,4399,1,2,8.5,1,214.21,1
4,82,4399,2,0,51.5,0,46.374,1
4,82,4399,3,0,55,0,49.501,1
4,82,4399,4,0,188,0,25.826,1
4,83,4105,1,2,19,1,275.99,1
4,83,4105,2,0,59.5,0,55.966,1
4,83,4105,3,0,52,0,48.229,1
4,83,4105,4,0,167,0,12.582,1
4,83,7042,1,2,7.5,1,199.98,0
4,83,7042,2,0,165.5,0,160.44,0
4,83,7042,3,2,9,1,108.78,0
4,83,7042,4,0,67,0,55.058,0
4,83,8431,1,0,135,0,129.99,0
4,83,8431,2,0,44.5,0,39.059,0
4,83,8431,3,0,131,0,138.04,0
4,83,8431,4,0,49.5,0,39.542,0
4,84,1418,1,0,238.5,0,236.77,0
4,84,1418,2,0,85,0,79.532,0
4,84,1418,3,0,280.5,0,275.09,0
4,84,1418,4,2,32.5,1,67.384,0
4,84,2241,1,0,229,0,229.69,0
4,84,2241,2,0,48.5,0,43.006,0
4,84,2241,3,0,72,0,66.821,0
4,84,2241,4,0,26.5,0,18.399,0
4,84,4774,1,1,112,1,253.6,0
4,84,4774,2,0,44,0,56.349,0
4,84,4774,3,0,67.5,0,79.836,0
4,84,4774,4,0,35,0,25.697,0
4,85,1181,1,2,47,1,145.7,0
4,85,1181,2,0,67,0,61.832,0
4,85,1181,3,0,62.5,0,78.593,0
4,85,1181,4,0,40,0,30.482,0
4,85,3088,1,2,182,1,181.31,1
4,85,3088,2,0,30,0,31.37,1
4,85,3088,3,0,157.5,0,153.38,1
4,85,3088,4,0,102.5,0,7.412,1
4,85,6801,1,0,162.5,0,158.44,0
4,85,6801,2,0,45,0,40.664,0
4,85,6801,3,2,65,1,61.086,0
4,85,6801,4,2,17.5,1,128.55,0
4,86,3088,1,0,186,0,181.31,1
4,86,3088,2,0,30,0,31.37,1
4,86,3088,3,0,157.5,0,153.38,1
4,86,3088,4,0,102.5,0,7.412,1
4,86,7623,1,2,42.5,1,268.79,1
4,86,7623,2,0,69.5,0,64.163,1
4,86,7623,3,2,47.5,1,54.231,1
4,86,7623,4,0,171,0,10.046,1
4,86,8989,1,0,421,2,425.11,1
4,86,8989,2,0,156.5,0,151.39,1
4,86,8989,3,0,166.5,0,161.14,1
4,86,8989,4,0,224,0,11.83,1
4,87,4774,1,1,112,1,253.6,0
4,87,4774,2,0,44,0,56.349,0
4,87,4774,3,0,67.5,0,79.836,0
4,87,4774,4,0,35,0,25.697,0
4,87,5834,1,0,197,0,191.51,1
4,87,5834,2,0,69,0,63.765,1
4,87,5834,3,0,88.5,0,83.388,1
4,87,5834,4,0,157.5,0,47.019,1
4,87,6605,1,0,162,0,156.57,1
4,87,6605,2,0,49,0,45.881,1
4,87,6605,3,0,48.5,0,68.863,1
4,87,6605,4,0,169,0,160.76,1
4,88,2276,1,2,158,1,175.29,1
4,88,2276,2,0,43.5,0,52.36,1
4,88,2276,3,0,76,0,70.952,1
4,88,2276,4,2,67,1,16.267,1
4,88,3907,1,2,126.5,1,278.96,1
4,88,3907,2,0,86,0,81.143,1
4,88,3907,3,0,54,0,48.94,1
4,88,3907,4,0,120.5,0,12.064,1
4,88,7623,1,0,273,0,268.79,1
4,88,7623,2,0,69.5,0,64.163,1
4,88,7623,3,0,59.5,0,54.231,1
4,88,7623,4,0,171,0,10.046,1
4,89,5754,1,0,114,0,108.89,0
4,89,5754,2,2,10,1,30.516,0
4,89,5754,3,0,68.5,0,63.153,0
4,89,5754,4,0,44,0,33.394,0
4,89,6801,1,0,162.5,0,158.44,0
4,89,6801,2,0,45,0,40.664,0
4,89,6801,3,0,65,0,61.086,0
4,89,6801,4,0,142.5,0,128.55,0
4,89,8989,1,2,246.5,1,425.11,1
4,89,8989,2,0,156.5,0,151.39,1
4,89,8989,3,0,166.5,0,161.14,1
4,89,8989,4,0,224,0,11.83,1
4,90,5754,1,0,114,0,108.89,0
4,90,5754,2,0,36,0,30.516,0
4,90,5754,3,0,68.5,0,63.153,0
4,90,5754,4,0,44,0,33.394,0
4,90,7194,1,0,115.5,0,111.81,0
4,90,7194,2,0,57.5,0,52.19,0
4,90,7194,3,0,76,0,70.545,0
4,90,7194,4,2,10,1,35.919,0
4,90,8989,1,0,421,0,425.11,1
4,90,8989,2,0,156.5,0,151.39,1
4,90,8989,3,0,166.5,0,161.14,1
4,90,8989,4,0,224,0,11.83,1
4,91,1181,1,0,150.5,0,145.7,0
4,91,1181,2,0,67,0,61.832,0
4,91,1181,3,0,62.5,0,78.593,0
4,91,1181,4,0,40,0,30.482,0
4,91,1251,1,2,27,1,212.55,0
4,91,1251,2,0,55,0,71.126,0
4,91,1251,3,2,60.5,1,76.031,0
4,91,1251,4,2,8,1,55.286,0
4,91,7042,1,0,168.5,0,199.98,0
4,91,7042,2,0,165.5,0,160.44,0
4,91,7042,3,0,114,0,108.78,0
4,91,7042,4,2,21.5,1,55.058,0
4,92,1181,1,0,150.5,0,145.7,0
4,92,1181,2,0,67,0,61.832,0
4,92,1181,3,0,62.5,0,78.593,0
4,92,1181,4,0,40,0,30.482,0
4,92,2241,1,0,229,0,229.69,0
4,92,2241,2,0,48.5,0,43.006,0
4,92,2241,3,0,72,0,66.821,0
4,92,2241,4,0,26.5,0,18.399,0
4,92,8414,1,2,9.5,1,199.13,1
4,92,8414,2,0,37.5,0,32.526,1
4,92,8414,3,0,71,0,65.974,1
4,92,8414,4,0,130.5,0,12.906,1
4,93,2276,1,0,180.5,0,175.29,1
4,93,2276,2,0,43.5,0,52.36,1
4,93,2276,3,0,76,0,70.952,1
4,93,2276,4,0,164.5,0,16.267,1
4,93,7667,1,0,210.5,0,205.14,0
4,93,7667,2,0,67,0,61.519,0
4,93,7667,3,0,148,0,142.57,0
4,93,7667,4,0,50.5,0,40.524,0
4,93,8521,1,2,76.5,1,231.75,0
4,93,8521,2,2,105.5,1,153.7,0
4,93,8521,3,0,117,0,111.83,0
4,93,8521,4,0,97.5,0,83.497,0
4,94,3472,1,2,83.5,1,144.01,0
4,94,3472,2,0,41,0,47.274,0
4,94,3472,3,0,103,0,113.31,0
4,94,3472,4,0,59.5,0,48.932,0
4,94,5754,1,0,114,0,108.89,0
4,94,5754,2,2,12,1,30.516,0
4,94,5754,3,0,68.5,0,63.153,0
4,94,5754,4,2,13.5,1,33.394,0
4,94,7667,1,0,210.5,0,205.14,0
4,94,7667,2,0,67,0,61.519,0
4,94,7667,3,0,148,0,142.57,0
4,94,7667,4,0,50.5,0,40.524,0
4,95,1870,1,2,11,1,223.74,1
4,95,1870,2,0,68.5,0,63.257,1
4,95,1870,3,0,147,0,154.28,1
4,95,1870,4,0,180,0,16.458,1
4,95,6605,1,0,162,0,156.57,1
4,95,6605,2,0,49,0,45.881,1
4,95,6605,3,0,48.5,0,68.863,1
4,95,6605,4,0,169,0,160.76,1
4,95,7667,1,2,109.5,1,205.14,0
4,95,7667,2,0,67,0,61.519,0
4,95,7667,3,0,148,0,142.57,0
4,95,7667,4,0,50.5,0,40.524,0
4,96,5754,1,2,44,1,108.89,0
4,96,5754,2,2,30.5,1,30.516,0
4,96,5754,3,0,68.5,0,63.153,0
4,96,5754,4,0,44,0,33.394,0
4,96,5834,1,0,197,0,191.51,1
4,96,5834,2,0,69,0,63.765,1
4,96,5834,3,2,55,1,83.388,1
4,96,5834,4,0,157.5,0,47.019,1
4,96,8864,1,2,76,1,294.51,1
4,96,8864,2,0,56.5,0,51.151,1
4,96,8864,3,0,43,0,37.675,1
4,96,8864,4,0,133,0,27.719,1
4,97,3472,1,0,149.5,0,144.01,0
4,97,3472,2,0,41,0,47.274,0
4,97,3472,3,0,103,0,113.31,0
4,97,3472,4,0,59.5,0,48.932,0
4,97,7042,1,0,168.5,0,199.98,0
4,97,7042,2,0,165.5,0,160.44,0
4,97,7042,3,0,114,0,108.78,0
4,97,7042,4,0,67,0,55.058,0
4,97,8431,1,0,135,0,129.99,0
4,97,8431,2,0,44.5,0,39.059,0
4,97,8431,3,0,131,0,138.04,0
4,97,8431,4,0,49.5,0,39.542,0
4,98,1251,1,0,206.5,0,212.55,0
4,98,1251,2,0,55,0,71.126,0
4,98,1251,3,0,81.5,0,76.031,0
4,98,1251,4,2,10.5,1,55.286,0
4,98,5754,1,0,114,0,108.89,0
4,98,5754,2,0,36,0,30.516,0
4,98,5754,3,0,68.5,0,63.153,0
4,98,5754,4,0,44,0,33.394,0
4,98,6605,1,2,159.5,1,156.57,1
4,98,6605,2,0,49,0,45.881,1
4,98,6605,3,0,48.5,0,68.863,1
4,98,6605,4,0,169,0,160.76,1
4,99,2241,1,0,229,0,229.69,0
4,99,2241,2,0,48.5,0,43.006,0
4,99,2241,3,2,10,1,66.821,0
4,99,2241,4,0,26.5,0,18.399,0
4,99,6400,1,2,58,1,173.4,0
4,99,6400,2,0,57,0,89.609,0
4,99,6400,3,0,177,0,171.83,0
4,99,6400,4,0,58,0,46.471,0
4,99,7194,1,0,115.5,0,111.81,0
4,99,7194,2,0,57.5,0,52.19,0
4,99,7194,3,0,76,0,70.545,0
4,99,7194,4,0,45.5,0,35.919,0
4,100,2276,1,0,180.5,0,175.29,1
4,100,2276,2,0,43.5,0,52.36,1
4,100,2276,3,0,76,0,70.952,1
4,100,2276,4,2,20.5,1,16.267,1
4,100,4105,1,0,281,0,275.99,1
4,100,4105,2,0,59.5,0,55.966,1
4,100,4105,3,2,27.5,1,48.229,1
4,100,4105,4,0,167,0,12.582,1
4,100,8414,1,2,10,1,199.13,1
4,100,8414,2,0,37.5,0,32.526,1
4,100,8414,3,0,71,0,65.974,1
4,100,8414,4,0,130.5,0,12.906,1
5,1,1181,1,0,150.5,0,145.7,0
5,1,1181,2,0,67,0,61.832,0
5,1,1181,3,0,62.5,0,78.593,0
5,1,1181,4,0,40,0,30.482,0
5,1,3088,1,2,47,1,181.31,1
5,1,3088,2,0,30,0,31.37,1
5,1,3088,3,2,19.5,1,153.38,1
5,1,3088,4,0,102.5,0,7.412,1
5,1,4105,1,0,281,0,275.99,1
5,1,4105,2,0,59.5,0,55.966,1
5,1,4105,3,0,52,0,48.229,1
5,1,4105,4,2,64,1,12.582,1
5,2,1181,1,2,18,1,145.7,0
5,2,1181,2,0,67,0,61.832,0
5,2,1181,3,2,25,1,78.593,0
5,2,1181,4,0,40,0,30.482,0
5,2,5834,1,0,197,2,191.51,1
5,2,5834,2,0,69,0,63.765,1
5,2,5834,3,2,36,1,83.388,1
5,2,5834,4,0,157.5,0,47.019,1
5,2,7667,1,2,31,1,205.14,0
5,2,7667,2,0,67,0,61.519,0
5,2,7667,3,0,148,0,142.57,0
5,2,7667,4,0,50.5,0,40.524,0
5,3,1181,1,0,150.5,0,145.7,0
5,3,1181,2,0,67,0,61.832,0
5,3,1181,3,0,62.5,0,78.593,0
5,3,1181,4,0,40,0,30.482,0
5,3,6605,1,2,21.5,1,156.57,1
5,3,6605,2,2,30,1,45.881,1
5,3,6605,3,0,48.5,0,68.863,1
5,3,6605,4,0,169,0,160.76,1
5,3,7623,1,2,18,1,268.79,1
5,3,7623,2,0,69.5,0,64.163,1
5,3,7623,3,0,59.5,0,54.231,1
5,3,7623,4,0,171,0,10.046,1
5,4,2652,1,2,117.5,1,318.52,1
5,4,2652,2,0,23,0,30.292,1
5,4,2652,3,2,83,1,153.93,1
5,4,2652,4,0,130.5,0,5.48,1
5,4,6801,1,0,162.5,0,158.44,0
5,4,6801,2,0,45,0,40.664,0
5,4,6801,3,0,65,0,61.086,0
5,4,6801,4,0,142.5,0,128.55,0
